PERSON,COUNTRY,SITE,SAMPLE,WTD,pH,AMP WRI,ARC ARE,ARC DEN,ARC DIS,ARC GIB,ARC HEM,ARC MIT,ARC VUL,ARC FLA,ARG DEN,ASS MUS,ASS SEM,BUL IND,CAM MIN,CEN ACU,CEN AER,CEN ECO,COR TRI,CRY SAC,CRY OVI,CYC ARC,CYP AMP,DIF ACU,DIF GRA,DIF LAB,DIF LEI,DIF LUC,DIF OBL,DIF URC,EUG CIL,EUG ROT,HEL PET,HEL ROS,HEL SYL,HYA ELE,HYA PAP,HYA SUB,LAG VAS,LES SPI,LES EPI,MIC PAT,NEB CAR,NEB COL,NEB FLA,NEB MIL,NEB MIN,NEB PEN,NEB TIN,PAD LAG,PAR IRR,PSY GRI,PLA SPI,PLAGIO,PON ELI,PSE GRA,PYX OPE,QUA SYM,SPHENO,TRA DEN,TRI ARC
Payne,Scotland,Moidach More,MOMO51,10,4.6,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,48.4,0.0,9.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,6.5,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO52,10,4.6,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0.0,19.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,5.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO53,10,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,18.8,5.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,10.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO54,11,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,4.9,23.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO55,11,4.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,3.7,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,12.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO56,11,4.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,66.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,5.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,4.7,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO57,12,4.8,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,4.6,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO58,12,4.7,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,9.9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.8,20.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,35.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO59,16,4.5,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,2.1,2.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.7,9.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,8.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO60,13,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.8,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,13.3,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Payne,Scotland,Moidach More,MOMO61,15,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,8.1,19.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO62,17,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,5.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,4.8,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO63,16,4.9,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO64,12,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,8.6,4.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,19.3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO65,10,4.6,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,49.3,0.0,4.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,1.3,6.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO66,9,4.7,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,6.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,2.0,11.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO67,9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,15.4,4.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,3.1,10.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO68,10,4.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,11.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.7,5.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,4.3,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO69,9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,12.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.7,7.9,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO70,8,5.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,71.8,0.0,3.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO71,10,4.7,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,16.0,8.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,13.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO72,6,4.9,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,51.6,0.0,12.3,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO73,9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,27.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.8,16.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO74,12,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.2,7.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,5.6,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO75,9,4.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.0,9.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,12.8,0.0,0.0,3.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO76,7,4.5,12.5,0.6,0.0,1.3,0.0,0.0,0.0,0.0,51.3,0.0,3.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,1.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO77,6,4.9,11.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,1.3,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,6.5,0.0,0.0,9.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Payne,Scotland,Moidach More,MOMO78,8,4.8,7.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,49.3,0.0,1.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,2.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,7.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO79,6,4.9,3.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,4.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,1.9,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,5.7,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO80,7,5.0,14.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,4.0,6.0,1.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,12.0,0.0,0.0,7.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO81,7,5.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.6,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,2.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,8.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO82,8,5.2,4.5,1.3,0.0,0.6,0.0,0.0,0.0,0.0,36.5,0.0,7.7,2.6,1.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,5.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.8,0.0,0.0,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO83,11,5.2,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,3.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.5,19.7,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,11.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO84,8,5.2,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,19.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,1.3,2.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO85,15,5.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,5.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,4.2,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO86,14,5.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.6,19.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO87,14,5.1,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,14.2,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO88,9,5.1,0.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,11.7,1.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,5.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO89,11,5.2,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,12.2,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,9.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO90,9,5.0,0.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,5.2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.9,3.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,13.6,0.0,0.0,3.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO91,10,5.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,65.7,0.0,4.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.6,4.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,5.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Payne,Scotland,Moidach More,MOMO92,11,5.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,3.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,5.4,0.0,0.0,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Payne,Scotland,Moidach More,MOMO93,11,5.1,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,12.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,7.4,19.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
Payne,Scotland,Moidach More,MOMO94,12,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,7.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.6,25.2,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO95,11,5.1,0.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,14.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,1.9,15.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,17.6,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Payne,Scotland,Moidach More,MOMO96,14,5.2,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,12.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,1.7,11.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO97,8,5.1,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,36.7,0.0,8.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,12.4,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.6,0.0,0.0,14.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO98,9,5.2,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,6.0,12.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.6,11.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO99,7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,7.3,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,3.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Scotland,Moidach More,MOMO100,7,5.2,0.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,2.5,4.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,1.2,5.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,9.3,0.0,0.0,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
